CODE_OPERATION;CODE_STATION;DATE;CODE_PAR;LIB_PAR;RESULTAT
032555802019082713;03255580;27/08/2019;7613;I2M2;0.4987
032640002019082313;03264000;23/08/2019;7613;I2M2;0.6112
041231002019082213;04123100;22/08/2019;7613;I2M2;0.8094
032547702019082113;03254770;21/08/2019;7613;I2M2;0.5606
041107002019082113;04110700;21/08/2019;7613;I2M2;0.5071
041156752019082013;04115675;20/08/2019;7613;I2M2;0.6818
041155802019082013;04115580;20/08/2019;7613;I2M2;0.8096
031780002019082013;03178000;20/08/2019;7613;I2M2;0.8679
041237602019081913;04123760;19/08/2019;7613;I2M2;0.7859
031769452019080813;03176945;08/08/2019;7613;I2M2;0.4893
031750002019080713;03175000;07/08/2019;7613;I2M2;0.9149
031746952019080613;03174695;06/08/2019;7613;I2M2;0.2608
031801002019080113;03180100;01/08/2019;7613;I2M2;0.5733
032040002019073113;03204000;31/07/2019;7613;I2M2;0.6123
032022502019073113;03202250;31/07/2019;7613;I2M2;0.5133
032050002019073113;03205000;31/07/2019;7613;I2M2;0.5863
032070202019073013;03207020;30/07/2019;7613;I2M2;0.1858
032142402019072513;03214240;25/07/2019;7613;I2M2;0.5817
032174002019072413;03217400;24/07/2019;7613;I2M2;0.4815
032170002019072313;03217000;23/07/2019;7613;I2M2;0.3556
032160002019072313;03216000;23/07/2019;7613;I2M2;0.2999
032120902019071813;03212090;18/07/2019;7613;I2M2;0.8158
032320802019071613;03232080;16/07/2019;7613;I2M2;0.757
032317402019071613;03231740;16/07/2019;7613;I2M2;0.8228
032227802019071513;03222780;15/07/2019;7613;I2M2;0.6472
032197802019071113;03219780;11/07/2019;7613;I2M2;0.8117
032224182019071113;03222418;11/07/2019;7613;I2M2;0.6236
032215002019071013;03221500;10/07/2019;7613;I2M2;0.8708
031992002019071013;03199200;10/07/2019;7613;I2M2;0.9259
031985302019071013;03198530;10/07/2019;7613;I2M2;0.7624
032232002019071013;03223200;10/07/2019;7613;I2M2;0.7932
031786602019070913;03178660;09/07/2019;7613;I2M2;0.6308
031788352019070913;03178835;09/07/2019;7613;I2M2;0.4661
031917002019070913;03191700;09/07/2019;7613;I2M2;0.6605
032537802019062813;03253780;28/06/2019;7613;I2M2;0.5986
032578002019062713;03257800;27/06/2019;7613;I2M2;0.674
032616002019062513;03261600;25/06/2019;7613;I2M2;0.7356
032463002018102413;03246300;24/10/2018;7613;I2M2;0.23
032472102018101813;03247210;18/10/2018;7613;I2M2;0.7018
032710002018101813;03271000;18/10/2018;7613;I2M2;0.7974
032469202018101613;03246920;16/10/2018;7613;I2M2;0.831
032640002018092813;03264000;28/09/2018;7613;I2M2;0.6706
032363952018092713;03236395;27/09/2018;7613;I2M2;0.8016
032616002018092713;03261600;27/09/2018;7613;I2M2;0.855
032310652018092713;03231065;27/09/2018;7613;I2M2;0.353
032537802018092713;03253780;27/09/2018;7613;I2M2;0.7088
032578002018092613;03257800;26/09/2018;7613;I2M2;0.6819
032547702018092613;03254770;26/09/2018;7613;I2M2;0.5754
032314902018092613;03231490;26/09/2018;7613;I2M2;0.7237
032272962018092613;03227296;26/09/2018;7613;I2M2;0.9416
041237602018082413;04123760;24/08/2018;7613;I2M2;0.8121
041107002018082313;04110700;23/08/2018;7613;I2M2;0.4523
041231002018082313;04123100;23/08/2018;7613;I2M2;0.7949
031801002018082313;03180100;23/08/2018;7613;I2M2;0.5808
031917002018082313;03191700;23/08/2018;7613;I2M2;0.7134
041155802018082213;04115580;22/08/2018;7613;I2M2;0.7389
041156752018082213;04115675;22/08/2018;7613;I2M2;0.73
032232002018082213;03223200;22/08/2018;7613;I2M2;0.7695
031992002018082213;03199200;22/08/2018;7613;I2M2;0.8866
031985302018082213;03198530;22/08/2018;7613;I2M2;0.7453
032215002018082213;03221500;22/08/2018;7613;I2M2;0.8116
031970002018082113;03197000;21/08/2018;7613;I2M2;0.6032
032197802018082113;03219780;21/08/2018;7613;I2M2;0.8079
031946202018082013;03194620;20/08/2018;7613;I2M2;0.7672
032504752018080913;03250475;09/08/2018;7613;I2M2;0.8025
032415902018080913;03241590;09/08/2018;7613;I2M2;0.8846
032504302018080913;03250430;09/08/2018;7613;I2M2;0.7957
032556502018080813;03255650;08/08/2018;7613;I2M2;0.5749
032551802018080713;03255180;07/08/2018;7613;I2M2;0.7005
032266402018080613;03226640;06/08/2018;7613;I2M2;0.8046
032656002018080213;03265600;02/08/2018;7613;I2M2;0.8817
032657102018080213;03265710;02/08/2018;7613;I2M2;0.7746
032659932018080213;03265993;02/08/2018;7613;I2M2;0.7895
032411702018073113;03241170;31/07/2018;7613;I2M2;0.7789
032484012018073113;03248401;31/07/2018;7613;I2M2;0.76
032070202018072613;03207020;26/07/2018;7613;I2M2;0.3476
032459702018072013;03245970;20/07/2018;7613;I2M2;0.6472
032349562018071713;03234956;17/07/2018;7613;I2M2;0.693
032339802018071713;03233980;17/07/2018;7613;I2M2;0.614
032142402018071713;03214240;17/07/2018;7613;I2M2;0.4953
032342152018071713;03234215;17/07/2018;7613;I2M2;0.2339
032346502018071713;03234650;17/07/2018;7613;I2M2;0.4341
032419572018071713;03241957;17/07/2018;7613;I2M2;0.7602
032401002018071713;03240100;17/07/2018;7613;I2M2;0.5213
032451002018071713;03245100;17/07/2018;7613;I2M2;0.566
032160002018071213;03216000;12/07/2018;7613;I2M2;0.5684
032726852018070613;03272685;06/07/2018;7613;I2M2;0.7465
032714152018070513;03271415;05/07/2018;7613;I2M2;0.6201
032694382018070513;03269438;05/07/2018;7613;I2M2;0.6876
032271002018062913;03227100;29/06/2018;7613;I2M2;0.6574
032265402018062813;03226540;28/06/2018;7613;I2M2;0.4415
032324502018062813;03232450;28/06/2018;7613;I2M2;0.6825
032263002018062813;03226300;28/06/2018;7613;I2M2;0.7055
032320802018062713;03232080;27/06/2018;7613;I2M2;0.7189
032317402018062713;03231740;27/06/2018;7613;I2M2;0.6402
032286902018062713;03228690;27/06/2018;7613;I2M2;0.5608
032227802018062613;03222780;26/06/2018;7613;I2M2;0.5238
032224182018062613;03222418;26/06/2018;7613;I2M2;0.6064
031769452018062413;03176945;24/06/2018;7613;I2M2;0.2557
032120902018062313;03212090;23/06/2018;7613;I2M2;0.741
032050002018062213;03205000;22/06/2018;7613;I2M2;0.367
031788352018062213;03178835;22/06/2018;7613;I2M2;0.4654
031786602018062113;03178660;21/06/2018;7613;I2M2;0.4306
032022502018062113;03202250;21/06/2018;7613;I2M2;0.557
032040002018062113;03204000;21/06/2018;7613;I2M2;0.5992
032174002018062013;03217400;20/06/2018;7613;I2M2;0.4512
032170002018062013;03217000;20/06/2018;7613;I2M2;0.5288
031746952018061913;03174695;19/06/2018;7613;I2M2;0.2581
031750002018061813;03175000;18/06/2018;7613;I2M2;0.7061
031780002018061813;03178000;18/06/2018;7613;I2M2;0.7937
032719652017101013;03271965;10/10/2017;7613;I2M2;0.7892
032726852017101013;03272685;10/10/2017;7613;I2M2;0.8109
032714152017100913;03271415;09/10/2017;7613;I2M2;0.7613
041237602017100913;04123760;09/10/2017;7613;I2M2;0.8669
041231002017071113;04123100;11/07/2017;7613;I2M2;0.7398
041107002017071013;04110700;10/07/2017;7613;I2M2;0.425
041155802017062713;04115580;27/06/2017;7613;I2M2;0.768
041156752017062713;04115675;27/06/2017;7613;I2M2;0.7695
032551802016101113;03255180;11/10/2016;7613;I2M2;0.7254
032120902016100713;03212090;07/10/2016;7613;I2M2;0.842
031917002016100713;03191700;07/10/2016;7613;I2M2;0.7911
031786602016100513;03178660;05/10/2016;7613;I2M2;0.845
031788352016100513;03178835;05/10/2016;7613;I2M2;0.5498
032050002016092913;03205000;29/09/2016;7613;I2M2;0.4166
031780002016092013;03178000;20/09/2016;7613;I2M2;0.9366
032649652016091313;03264965;13/09/2016;7613;I2M2;0.6958
032616002016091213;03261600;12/09/2016;7613;I2M2;0.8167
032070202016090913;03207020;09/09/2016;7613;I2M2;0.3196
031985302016090613;03198530;06/09/2016;7613;I2M2;0.801
031946202016090613;03194620;06/09/2016;7613;I2M2;0.7307
032050002016090213;03205000;02/09/2016;7613;I2M2;0.4033
031769452016081913;03176945;19/08/2016;7613;I2M2;0.3046
031746952016081813;03174695;18/08/2016;7613;I2M2;0.3668
031750002016081813;03175000;18/08/2016;7613;I2M2;0.9571
031801002016081613;03180100;16/08/2016;7613;I2M2;0.7239
032040002016081013;03204000;10/08/2016;7613;I2M2;0.5953
032170002016080913;03217000;09/08/2016;7613;I2M2;0.477
032174002016080813;03217400;08/08/2016;7613;I2M2;0.5055
031992002016072213;03199200;22/07/2016;7613;I2M2;0.8841
041107002016072113;04110700;21/07/2016;7613;I2M2;0.2116
041237602016072013;04123760;20/07/2016;7613;I2M2;0.74
041155802016071913;04115580;19/07/2016;7613;I2M2;0.7954
041231002016071913;04123100;19/07/2016;7613;I2M2;0.7435
041156752016071813;04115675;18/07/2016;7613;I2M2;0.7716
032339802016070713;03233980;07/07/2016;7613;I2M2;0.55
032346502016070613;03234650;06/07/2016;7613;I2M2;0.7375
032349562016070613;03234956;06/07/2016;7613;I2M2;0.6299
032401002016070613;03240100;06/07/2016;7613;I2M2;0.611
032227802016070513;03222780;05/07/2016;7613;I2M2;0.7401
032411702016070513;03241170;05/07/2016;7613;I2M2;0.6792
032415902016070513;03241590;05/07/2016;7613;I2M2;0.8123
032232002016070513;03223200;05/07/2016;7613;I2M2;0.7373
032197802016070513;03219780;05/07/2016;7613;I2M2;0.7387
032215002016070413;03221500;04/07/2016;7613;I2M2;0.8545
032320802016061713;03232080;17/06/2016;7613;I2M2;0.6841
032160002016061713;03216000;17/06/2016;7613;I2M2;0.3565
032317402016061613;03231740;16/06/2016;7613;I2M2;0.7837
032142402016061613;03214240;16/06/2016;7613;I2M2;0.3947
032263002016061513;03226300;15/06/2016;7613;I2M2;0.897
032260002016061513;03226000;15/06/2016;7613;I2M2;0.8387
032022502016061513;03202250;15/06/2016;7613;I2M2;0.5081
032266402016061513;03226640;15/06/2016;7613;I2M2;0.7641
032272962016061413;03227296;14/06/2016;7613;I2M2;0.7536
032451002016061413;03245100;14/06/2016;7613;I2M2;0.5996
032271002016061413;03227100;14/06/2016;7613;I2M2;0.6475
032367302016061413;03236730;14/06/2016;7613;I2M2;0.6985
032472102016061313;03247210;13/06/2016;7613;I2M2;0.7241
032469202016061313;03246920;13/06/2016;7613;I2M2;0.6956
032714152016060913;03271415;09/06/2016;7613;I2M2;0.6351
032694382016060913;03269438;09/06/2016;7613;I2M2;0.6075
032700002016060813;03270000;08/06/2016;7613;I2M2;0.8811
032710002016060813;03271000;08/06/2016;7613;I2M2;0.7477
032703902016060813;03270390;08/06/2016;7613;I2M2;0.7038
032659932016060713;03265993;07/06/2016;7613;I2M2;0.8008
032640002016060713;03264000;07/06/2016;7613;I2M2;0.5966
032726852016060713;03272685;07/06/2016;7613;I2M2;0.6946
032657102016060613;03265710;06/06/2016;7613;I2M2;0.6493
032537802016060313;03253780;03/06/2016;7613;I2M2;0.5489
032555802016060213;03255580;02/06/2016;7613;I2M2;0.5748
032556502016060213;03255650;02/06/2016;7613;I2M2;0.5757
032578002016060213;03257800;02/06/2016;7613;I2M2;0.5431
032507972016060113;03250797;01/06/2016;7613;I2M2;0.719
032656002016060113;03265600;01/06/2016;7613;I2M2;0.7974
032504302016053113;03250430;31/05/2016;7613;I2M2;0.7994
032197802015093013;03219780;30/09/2015;7613;I2M2;0.8572
031970002015093013;03197000;30/09/2015;7613;I2M2;0.6926
031992002015092913;03199200;29/09/2015;7613;I2M2;0.8597
031917002015092913;03191700;29/09/2015;7613;I2M2;0.7327
031946202015092813;03194620;28/09/2015;7613;I2M2;0.6345
031985302015092413;03198530;24/09/2015;7613;I2M2;0.8505
032317402015091713;03231740;17/09/2015;7613;I2M2;0.916
032286902015091613;03228690;16/09/2015;7613;I2M2;0.6251
032555802015091413;03255580;14/09/2015;7613;I2M2;0.5994
032215002015091013;03221500;10/09/2015;7613;I2M2;0.8316
032170002015090913;03217000;09/09/2015;7613;I2M2;0.3524
032174002015090913;03217400;09/09/2015;7613;I2M2;0.5134
032232002015090913;03223200;09/09/2015;7613;I2M2;0.7507
032040002015090813;03204000;08/09/2015;7613;I2M2;0.5555
032050002015090813;03205000;08/09/2015;7613;I2M2;0.3168
032070202015090813;03207020;08/09/2015;7613;I2M2;0.0667
032022502015090713;03202250;07/09/2015;7613;I2M2;0.4905
032260002015082013;03226000;20/08/2015;7613;I2M2;0.6563
032263002015081913;03226300;19/08/2015;7613;I2M2;0.8035
032265402015081913;03226540;19/08/2015;7613;I2M2;0.545
032324502015081813;03232450;18/08/2015;7613;I2M2;0.7246
032310652015081813;03231065;18/08/2015;7613;I2M2;0.4378
032320802015081813;03232080;18/08/2015;7613;I2M2;0.7849
032160002015073013;03216000;30/07/2015;7613;I2M2;0.4134
032120902015073013;03212090;30/07/2015;7613;I2M2;0.7679
031746952015072913;03174695;29/07/2015;7613;I2M2;0.3023
032142402015072913;03214240;29/07/2015;7613;I2M2;0.3215
031769452015072813;03176945;28/07/2015;7613;I2M2;0.357
031750002015072813;03175000;28/07/2015;7613;I2M2;0.8526
031780002015072713;03178000;27/07/2015;7613;I2M2;0.8393
032640002015072313;03264000;23/07/2015;7613;I2M2;0.6211
032272962015072013;03227296;20/07/2015;7613;I2M2;0.6639
041237602015071513;04123760;15/07/2015;7613;I2M2;0.6561
032714152015070913;03271415;09/07/2015;7613;I2M2;0.6115
031801002015070813;03180100;08/07/2015;7613;I2M2;0.4847
032719652015070813;03271965;08/07/2015;7613;I2M2;0.6068
032710002015070713;03271000;07/07/2015;7613;I2M2;0.6939
032703902015070713;03270390;07/07/2015;7613;I2M2;0.6562
032694382015070613;03269438;06/07/2015;7613;I2M2;0.5676
032700002015070613;03270000;06/07/2015;7613;I2M2;0.804
032451002015062513;03245100;25/06/2015;7613;I2M2;0.5233
032266402015062413;03226640;24/06/2015;7613;I2M2;0.6986
032463002015062413;03246300;24/06/2015;7613;I2M2;0.1475
032314902015062313;03231490;23/06/2015;7613;I2M2;0.5475
032367302015061113;03236730;11/06/2015;7613;I2M2;0.6854
041231002015061113;04123100;11/06/2015;7613;I2M2;0.7536
041107002015061013;04110700;10/06/2015;7613;I2M2;0.3905
041155802015060913;04115580;09/06/2015;7613;I2M2;0.8499
041156752015060913;04115675;09/06/2015;7613;I2M2;0.6968
032419572015060913;03241957;09/06/2015;7613;I2M2;0.6497
032656002015060413;03265600;04/06/2015;7613;I2M2;0.6901
032649652015060313;03264965;03/06/2015;7613;I2M2;0.7108
032659932015060113;03265993;01/06/2015;7613;I2M2;0.7418
032271002014100913;03227100;09/10/2014;7613;I2M2;0.8809
032346502014093013;03234650;30/09/2014;7613;I2M2;0.6685
032472102014092213;03247210;22/09/2014;7613;I2M2;0.6988
032339802014091013;03233980;10/09/2014;7613;I2M2;0.7543
032659932014090513;03265993;05/09/2014;7613;I2M2;0.6931
032656002014090413;03265600;04/09/2014;7613;I2M2;0.7392
032537802014090313;03253780;03/09/2014;7613;I2M2;0.6847
032469202014080513;03246920;05/08/2014;7613;I2M2;0.6419
041237552012091713;04123755;17/09/2012;7613;I2M2;0.6414
041237602012062813;04123760;28/06/2012;7613;I2M2;0.7371
041231002012062713;04123100;27/06/2012;7613;I2M2;0.6675
041107002012062713;04110700;27/06/2012;7613;I2M2;0.2441
041155802012062613;04115580;26/06/2012;7613;I2M2;0.7377
041156752012062613;04115675;26/06/2012;7613;I2M2;0.6519
041107002011092813;04110700;28/09/2011;7613;I2M2;0.3048
041155802011092813;04115580;28/09/2011;7613;I2M2;0.8987
041156752011092813;04115675;28/09/2011;7613;I2M2;0.8099
041237552011092713;04123755;27/09/2011;7613;I2M2;0.8226
041231002011092613;04123100;26/09/2011;7613;I2M2;0.7778
041237602011092613;04123760;26/09/2011;7613;I2M2;0.9036
041231002010101513;04123100;15/10/2010;7613;I2M2;0.8486
041155802010092913;04115580;29/09/2010;7613;I2M2;0.6993
041156752010092913;04115675;29/09/2010;7613;I2M2;0.7922
041237602010092913;04123760;29/09/2010;7613;I2M2;0.8684
041237552010092913;04123755;29/09/2010;7613;I2M2;0.6316
041107002010092813;04110700;28/09/2010;7613;I2M2;0.3269
041107002009101913;04110700;19/10/2009;7613;I2M2;0.369
041237602009101613;04123760;16/10/2009;7613;I2M2;0.9034
041237552009101613;04123755;16/10/2009;7613;I2M2;0.8061
041231002009091513;04123100;15/09/2009;7613;I2M2;0.75
041155802009091413;04115580;14/09/2009;7613;I2M2;0.7349
041156752009091413;04115675;14/09/2009;7613;I2M2;0.7427
041156752008102713;04115675;27/10/2008;7613;I2M2;0.6941
041155802008102713;04115580;27/10/2008;7613;I2M2;0.8676
041107002008102713;04110700;27/10/2008;7613;I2M2;0.2449
041237602008101013;04123760;10/10/2008;7613;I2M2;0.9292
041231002008093013;04123100;30/09/2008;7613;I2M2;0.6751
